id,code,name,includes_iva,includes_ieps,border_incentive,alternative_names
c_clave_prod_serv_50372205,50372205,Agras duke orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque duke orgánico en lata o en frasco
c_clave_prod_serv_50372206,50372206,Agras hrdyblue orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque hrdyblue orgánico en lata o en frasco
c_clave_prod_serv_50372207,50372207,Agras legacy orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque legacy orgánico en lata o en frasco
c_clave_prod_serv_50372208,50372208,Agras misty orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque misty orgánico en lata o en frasco
c_clave_prod_serv_50372209,50372209,Agras nelson orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque nelson orgánico en lata o en frasco
c_clave_prod_serv_50372210,50372210,Agras northblue orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque northblue orgánico en lata o en frasco
c_clave_prod_serv_50372211,50372211,Agras northcountry orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque northcountry orgánico en lata o en frasco
c_clave_prod_serv_50372212,50372212,Agras northsky orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque northsky orgánico en lata o en frasco
c_clave_prod_serv_50372213,50372213,Agras patriot orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque patriot orgánico en lata o en frasco
c_clave_prod_serv_50372214,50372214,Agras spartan orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque spartan orgánico en lata o en frasco
c_clave_prod_serv_50372215,50372215,Agras toro orgánica en lata o en frasco,Opcional,Opcional,1,Fruto azul del bosque toro orgánico en lata o en frasco
c_clave_prod_serv_50372300,50372300,Frutas del pan orgánicas en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372301,50372301,Fruta de pan chataigne orgánica en lata o en frasco,Opcional,Opcional,1,Fruta del pan chataigne orgánica en lata o en frasco
c_clave_prod_serv_50372302,50372302,Fruta de pan sin pepa orgánica en lata o en frasco,Opcional,Opcional,1,Fruta del pan sin semilla orgánica en lata o en frasco
c_clave_prod_serv_50372303,50372303,Fruta de pan corazón blanco orgánica en lata o en frasco,Opcional,Opcional,1,Fruta del pan corazón blanco orgánica en lata o en frasco
c_clave_prod_serv_50372304,50372304,Fruta de pan corazón amarillo orgánica en lata o en frasco,Opcional,Opcional,1,Fruta del pan corazón amarillo orgánica en lata o en frasco
c_clave_prod_serv_50372400,50372400,Chirimoyas orgánicas en lata o en frasco,Opcional,Opcional,1,Annonas orgánicas en lata o en frasco
c_clave_prod_serv_50372401,50372401,Chirimoya chays orgánica en lata o en frasco,Opcional,Opcional,1,Annona chays orgánica en lata o en frasco
c_clave_prod_serv_50372402,50372402,Chirimoya bronceada orgánica en lata o en frasco,Opcional,Opcional,1,Annona bronceada orgánica en lata o en frasco
c_clave_prod_serv_50372403,50372403,Chirimoya burtons orgánica en lata o en frasco,Opcional,Opcional,1,Annona burtons orgánica en lata o en frasco
c_clave_prod_serv_50372404,50372404,Chirimoya burton favorite orgánica en lata o en frasco,Opcional,Opcional,1,Annona burton favorite orgánica en lata o en frasco
c_clave_prod_serv_50372405,50372405,Chirimoya jete orgánica en lata o en frasco,Opcional,Opcional,1,Annona jete orgánica en lata o en frasco
c_clave_prod_serv_50372406,50372406,Chirimoya reretai orgánica en lata o en frasco,Opcional,Opcional,1,Annona reretai orgánica en lata o en frasco
c_clave_prod_serv_50372407,50372407,Chirimoya smoothey orgánica en lata o en frasco,Opcional,Opcional,1,Annona smoothey orgánica en lata o en frasco
c_clave_prod_serv_50372408,50372408,Chirimoya españa orgánica en lata o en frasco,Opcional,Opcional,1,Annona españa orgánica en lata o en frasco
c_clave_prod_serv_50372409,50372409,Chirimoya white orgánica en lata o en frasco,Opcional,Opcional,1,Annona white orgánica en lata o en frasco
c_clave_prod_serv_50372500,50372500,Cerezas orgánicas en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372501,50372501,Cereza amarelle  orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372502,50372502,Cereza brooks orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372503,50372503,Cereza bigarreu orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372504,50372504,Cereza bing orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372505,50372505,Cereza blach republica orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372506,50372506,Cereza negra schmidt orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372507,50372507,Cereza blacktartarian orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372508,50372508,Cereza fiesta bing orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372509,50372509,Cereza garnet orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372510,50372510,Cereza king orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372511,50372511,Cereza chapman orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372512,50372512,Cereza lapin orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372513,50372513,Cereza larian orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372514,50372514,Cereza oscuro guines orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372515,50372515,Cereza montmorency orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372516,50372516,Cereza duque orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372517,50372517,Cereza early rivers orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372518,50372518,Cereza ruby bing orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372519,50372519,Cereza santin orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372520,50372520,Cereza geans/guines orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372521,50372521,Cereza sonata orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372522,50372522,Cereza lambert orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372523,50372523,Cereza stella orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372524,50372524,Cereza sweethart orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372525,50372525,Cereza tartarian orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372527,50372527,Cereza maraschino orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372528,50372528,Cereza van orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372529,50372529,Cereza morello orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372530,50372530,Cereza royal ann orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372531,50372531,Cereza ranier orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372532,50372532,Cereza royal orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372600,50372600,Citrones orgánicos en lata o en frasco,Opcional,Opcional,1,Cidras orgánicas en lata o en frasco
c_clave_prod_serv_50372601,50372601,Citrones buddha´s mano orgánica en lata o en frasco,Opcional,Opcional,1,Cidra mano de Buda orgánica en lata o en frasco
c_clave_prod_serv_50372602,50372602,Citrones fingered orgánica en lata o en frasco,Opcional,Opcional,1,Cidra finger red orgánica en lata o en frasco
c_clave_prod_serv_50372603,50372603,Citrones fo shoukan orgánica en lata o en frasco,Opcional,Opcional,1,Cidra fo shoukan orgánica en lata o en frasco
c_clave_prod_serv_50372604,50372604,Citrones bushakan orgánica en lata o en frasco,Opcional,Opcional,1,Cidra bushakan orgánica en lata o en frasco
c_clave_prod_serv_50372605,50372605,Citones diamante orgánica en lata o en frasco,Opcional,Opcional,1,Cidra diamante orgánica en lata o en frasco
c_clave_prod_serv_50372606,50372606,Citrones etrog orgánica en lata o en frasco,Opcional,Opcional,1,Cidra etrog orgánica en lata o en frasco
c_clave_prod_serv_50372607,50372607,Citrones ponderosa orgánica en lata o en frasco,Opcional,Opcional,1,Cidra ponderosa orgánica en lata o en frasco
c_clave_prod_serv_50372700,50372700,Arándanos orgánicos en lata o en frasco,Opcional,Opcional,1,Arándanos rojos orgánicos en lata o en frasco
c_clave_prod_serv_50372701,50372701,Arandano ben lear orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo ben lear orgánico en lata o en frasco
c_clave_prod_serv_50372702,50372702,Arandano early negro orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo early negro orgánico en lata o en frasco
c_clave_prod_serv_50372703,50372703,Arandano grayclesik orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo grayclesik orgánico en lata o en frasco
c_clave_prod_serv_50372704,50372704,Arandano  howe orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo howe orgánico en lata o en frasco
c_clave_prod_serv_50372705,50372705,Bayas lingon orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo lingon orgánico en lata o en frasco
c_clave_prod_serv_50372706,50372706,Arandano mcfarling orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo mcfarling orgánico en lata o en frasco
c_clave_prod_serv_50372707,50372707,Arandano montaña orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo montaña orgánico en lata o en frasco
c_clave_prod_serv_50372708,50372708,Arandano pilgrim orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo pilgrim orgánico en lata o en frasco
c_clave_prod_serv_50372709,50372709,Arandano searless orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo searless orgánico en lata o en frasco
c_clave_prod_serv_50372710,50372710,Arandano stevens orgánica en lata o en frasco,Opcional,Opcional,1,Arándano rojo stevens orgánico en lata o en frasco
c_clave_prod_serv_50372800,50372800,pasas de Corinto orgánicas en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372801,50372801,Pasa hudson bay orgánica en lata o en frasco,Opcional,Opcional,1,Pasa de Corinto hudson bay orgánica en lata o en frasco
c_clave_prod_serv_50372802,50372802,Pasa waxy orgánica en lata o en frasco,Opcional,Opcional,1,Pasa de Corinto waxy orgánica en lata o en frasco
c_clave_prod_serv_50372803,50372803,Pasa desierto orgánica en lata o en frasco,Opcional,Opcional,1,Pasa de Corinto desierto orgánica en lata o en frasco
c_clave_prod_serv_50372804,50372804,Pasa negra orgánica en lata o en frasco,Opcional,Opcional,1,Pasa de Corinto negra orgánica en lata o en frasco
c_clave_prod_serv_50372805,50372805,Pasa roja orgánica en lata o en frasco,Opcional,Opcional,1,Pasa de Corinto roja orgánica en lata o en frasco
c_clave_prod_serv_50372806,50372806,Pasa blanca orgánica en lata o en frasco,Opcional,Opcional,1,Pasa de Corinto blanca orgánica en lata o en frasco
c_clave_prod_serv_50372900,50372900,Dátiles orgánicos en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372901,50372901,Dátiles asharasi  orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372902,50372902,Dátiles barhi o barhee orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372903,50372903,Dátiles deglet noor orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372904,50372904,Dátiles fardh orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372905,50372905,Dátiles gundila orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372906,50372906,Dátiles halawi/halawy orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372907,50372907,Dátiles hilali orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372908,50372908,Dátiles khadrawi/khadrawy orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372909,50372909,Dátiles khalas orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372910,50372910,Dátiles khustawi orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372911,50372911,Dátiles khidri orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372912,50372912,Dátiles medjool/ medjol orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372913,50372913,Dátiles mactoum orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372914,50372914,Dátiles neghal orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372915,50372915,Dátiles yatimeh orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50372916,50372916,Dátiles zahidi orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373000,50373000,Pitahayas orgánicas en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373001,50373001,"Pitahaya roja, rosada orgánica en lata o en frasco",Opcional,Opcional,1,
c_clave_prod_serv_50373002,50373002,"Pitahaya roja, amarillo orgánica en lata o en frasco",Opcional,Opcional,1,
c_clave_prod_serv_50373100,50373100,Brevas orgánicas en lata o en frasco,Opcional,Opcional,1,Higos orgánicos en lata o en frasco
c_clave_prod_serv_50373101,50373101,Breva bardajic orgánica en lata o en frasco,Opcional,Opcional,1,Higo bardajic orgánico en lata o en frasco
c_clave_prod_serv_50373102,50373102,Breva brown turkey orgánica en lata o en frasco,Opcional,Opcional,1,Higo brown turkey orgánico en lata o en frasco
c_clave_prod_serv_50373103,50373103,Breva calimyma  orgánica en lata o en frasco,Opcional,Opcional,1,Higo calimyma orgánico en lata o en frasco
c_clave_prod_serv_50373104,50373104,Breva conadria orgánica en lata o en frasco,Opcional,Opcional,1,Higo conadria orgánico en lata o en frasco
c_clave_prod_serv_50373105,50373105,Breva dotado orgánica en lata o en frasco,Opcional,Opcional,1,Higo dotado orgánico en lata o en frasco
c_clave_prod_serv_50373106,50373106,Breva kadota orgánica en lata o en frasco,Opcional,Opcional,1,Higo kadota orgánico en lata o en frasco
c_clave_prod_serv_50373107,50373107,Breva mediterránea orgánica en lata o en frasco,Opcional,Opcional,1,Higo mediterránea orgánico en lata o en frasco
c_clave_prod_serv_50373108,50373108,Breva misión orgánica en lata o en frasco,Opcional,Opcional,1,Higo misión orgánico en lata o en frasco
c_clave_prod_serv_50373109,50373109,Breva amyma orgánica en lata o en frasco,Opcional,Opcional,1,Higo amyma orgánico en lata o en frasco
c_clave_prod_serv_50373110,50373110,Breva verdona orgánica en lata o en frasco,Opcional,Opcional,1,Higo verdona orgánico en lata o en frasco
c_clave_prod_serv_50373111,50373111,Breva rey blanco orgánica en lata o en frasco,Opcional,Opcional,1,Higo rey blanco orgánico en lata o en frasco
c_clave_prod_serv_50373200,50373200,Grosellas orgánicas en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373201,50373201,Grosella early sulphur orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373202,50373202,Grosella goldendrop orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373203,50373203,Grosella langley grace orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373204,50373204,Grocella leveller orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373205,50373205,Grosella london orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373206,50373206,Grosella worcestershire orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373207,50373207,Grosella americana worcesterberry orgánic,Opcional,Opcional,1,
c_clave_prod_serv_50373300,50373300,Toronjas orgánicas en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373301,50373301,Toronja burgundi orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373302,50373302,Toronja duncan orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373303,50373303,Toronja foster orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373304,50373304,Toronja marsh orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373305,50373305,Toronja nueva zelandia orgánica en lata o en frasco,Opcional,Opcional,1,
c_clave_prod_serv_50373306,50373306,Toronja rio rojo orgánica en lata o en frasco,Opcional,Opcional,1,
